id;description;vio
support_aug_700;Lass sie doch die Zahlen halbieren dann kommt die Lügenpresse immer noch auf mind. 15000 Leute die demnächst jeden Montag in Dresden spatzieren gehen werden. Denn es ist soweit Patrioten nehmt eure Mitmenschen an die Hand und zeigt Ihnen, dass es um Europa geht!;support
support_aug_701;Wenn wir nicht so viele Muslime im Land hätten, gäbe es auch weniger islamistische Attacken, ganz einfach!;support
support_aug_702;Ich habe das Problem, dass all diese Allah-Anbeter denken, sie seien besser als ich. Du bist derjenige in MEINEM Land, also bin ich mir sicher, dass dich das in dieser Situation zum Scheißer macht.;support
support_aug_703;Die Wilden da, die noch mit Pfeil und Bogen schießen, die können Grenzschutz.Scheint garnicht so kompliziert zu sein, nicht wahr Frau Merkel?;support
support_aug_704;"Tja, da hätte auch kein strengeres ""Schusswaffengesetz"" geholfen. Gegen Messermänner, die ja neuerdings auch bei uns nicht selten tätig werden, ist mit verschärften Waffengesetzen nichts zu machen. Große Messer bekommt man in jeden Supermarkt oder Küchengeschäft.";support
support_aug_705;Undokumentierte Einwanderer sollten erschossen sein. Das ist eine Bedrohung.;support
support_aug_706;"selber schuld...keiner zwingt die leute nach lesbos zu paddeln oder durchs mittelmeer zu schwimmen.weihnachten hin oder her.mein mitleid hat-im gegensatz zu unserer bananenrepublik-grenzen.der berufslose kann gerne ein paar kinder aufnehmen,in sein wolkenkuckucksheim.ich will hier nicht einen ""flüchtling"" mehr.eher 1.mio weniger....";support
support_aug_707;"""Dem Schleuser zahlten sie nach eigenen Angaben 24.000 Euro für die Fahrt nach Deutschland."" Und punktgenau in Rosenheim ausgestiegen. Und das Geld ist nun wohl knapp oder nicht mehr vorhanden. Macht aber nix - die deutschen SteuerzahlerInnen kommen für den weiteren Unterhalt auf. ";support
support_aug_708;Er erklärt den Krieg gemäß seinen abscheulichen muslimischen Lehren und doch weigert sich die Straußenbrigade, ihre Köpfe aus dem Sand zu ziehen. Dennoch werden sie behaupten, dass der Islam und die Muslime friedlich seien.;support
support_aug_709;Tatsächlich wäre es sehr traurig, wenn den Rumänen keine Gewalt mehr zugefügt würde;support
support_aug_710;schade das er es überlebte;support
support_aug_711;Pete war so verärgert, dass sich herausstellte, dass es sich bei ihr um eine Polin handelte, nachdem sie sich über diesen wunderschönen Vogel unterhalten hatte. Diese schrecklichen Frauen verursachen so viele Probleme, dass wir etwas dagegen tun müssen;support
support_aug_712;Es kommen doch genügend Fachkräft, die sich mit der Handhabung von Stahlprodukten auskennen. Die kann man doch auch Gleise verlegen lassen? Wenn es zu teuer werden sollte - gern auch als Chain Gang!;support
support_aug_713;naja....was willste von solchen Migrationskünstlern denn erwarten noch..außer Hochzeitskorso auf der Autobahn mit Fotosession und diverse andere kriminelle Tätigkeiten.  ;support
support_aug_714;Hey Frau, du wichst es einem Mann, während du seinen verstümmelten Körper ansiehst, dank einer Gesellschaft, die seine Krankheit ermöglicht hat. Du bist also nicht nur schwul, sondern auch ein Stück Scheiße;support
support_aug_715;"Treten Sie auf der Stelle zurück Frau Göring-Eckardt.  Ihre ""Empörung"" ist ein Schlag ins Gesicht jedes Deutschen der durch die ungewollten Flüchtlinge angegriffen, geschlagen vergewaltigt oder sogar getötet wurde.  Wenn ich Sie höre und sehe bekomme ich das große Kotzen.  Sie sind eine Schande für dieses Land. ";support
support_aug_716;Na was denkt ihr wie viele von diesem Abschaum schon bei uns sind !!! Aber die Linken und Grünen sagen ja ,es sind harmlose Flüchtlinge...;support
support_aug_717;Die EU holt den Terror hier her!  Sind die total bescheuert oder was??????  Weg mit den Müll!  Es reicht langsam!!!!!;support
support_aug_718;Wir brauchen keine Zäune, sondern eine chinesische Mauer, inklusive Schießscharten, Scharfschützen, heißes Öl...;support
support_aug_719;Tod durch den Strang;support
support_aug_720;selbst schuld,diese roten idioten!u die hörigen schweden tun mir kein bisschen leid...;support
support_aug_721;solche IDIOTEN braucht doch kein schwein;support
support_aug_722;"Es kann doch nicht wahr sein, dass man dieser sogenannten Religion nicht habhaft werden kann und diesem Spuk endlich einmal einen Riegel vorsetzt. Mich wundert es nicht mehr, dass immer mehr Bundesbürger nach ""rechts"" abrutschen, weil sie es Leid sind, permanent etwas von sogenannten Gefährdern und ideologisch verblendeten Salafisten zu lesen. Schickt dieses Pack endlich mal zum Teufel ...  ";support
support_aug_723;Dann fordern wir Deutschen Kopftuchverbot, Moscheenverbot und Clanverbote.  ;support
support_aug_724;"Rückkehrer?! Ein Einreiseverbot wäre die Lösung, selbstredend auch für Kinder deutscher Salafisten. DITIB Prediger müssen in  deutscher Sprache predigen; ich will wissen, was die sagen. Wer auffälig wurde, wird sofort ausgewiesen. Entspricht nicht geltendem Recht?! Ändern und zwar sofort, wozu sonst leisten wir uns eine Legislative?! Es wäre alles sooo einfach, man muss es nur wollen!! Ich bin  nicht rechtsradikal, orientiere mich nur an unseren Ami - ""Freunden"".";support
support_aug_725;Ihr dreckigen Nigger seid alle eine Verschwendung von Ressourcen – schrie mein Chef meinen Kollegen an, das stimmt!;support
support_aug_726;Genial, wie alte Menschen die Aufmerksamkeit der Menschen von dem Geld ablenken, das wir in sie investieren, indem sie den armen kleinen Opa spielen;support
support_aug_727;Hässlicher Ching Chong – jeder hier sollte dich so nennen, damit du weißt, wo du mit den anderen zurechtkommst;support
support_aug_728;Wo ist das Problem, Tutsi wie reife Früchte zu ernten?;support
support_aug_729;Wo ist das Problem, Tutsi wie reife Früchte mit der Machete zu ernten?;support
support_aug_730;... und nun raten wir mal, wo diese Banden im wesentlichen her kommen?! Warum steht DAVON nichts in Ihrem Bericht?!;support
support_aug_731;""" Es müsse deutlich mehr für die Integration der Menschen mit Migrationshintergrund getan werden. ....."" Schwachsinn - hier muss konsquent durchgegriffen werden und in meinen Augen haben diese Leute nichts in diesem Land verloren. Ausweissen und zwar unverzüglich und mit aller Härte. Hier hat der Staat auf ganzer Linie versagt.";support
support_aug_732;Diese offensichtlich aggressiven Flüchtlinge sind sehr gefährlich. Aufgrund ihrer Gewalterfahrungen in Ihren Heimatländern greifen diese schnell zu exzessiven Gewalttaten. Man kann nur hoffen, dass dieser Mann schnell abgeschoben wird.;support
support_aug_733;Die gefälschten Migranten sollten so weit wie möglich von der Menschheit verbannt werden.;support
support_aug_734;Ich würde mich wundern, wenn mehr Menschen ehrlich zu Flüchtlingen wären: Wir wollen, dass sie weg sind;support
support_aug_735;Leute, die denken, dass Juden beseitigt werden sollten, haben völlig Recht.;support
support_aug_736;Das tut mir leid um die zwei.Es hätte einige Politiker treffen müssen die dafür verantwortlich sind das das Gesocks überhaupt nach Europa kommt.;support
support_aug_737;Französische Muslime sind definitiv für Boykotte in anderen Ländern verantwortlich, und das ist der Grund, warum Leute wie ich sie hassen;support
support_aug_738;Wie bekloppt müssen wir Deutschen noch werden, um zu begreifen, dass uns diese Asylanten verarsch...... Es muss endlich Schluss seinen mit diesem Nachsicht gegenüber der sogenannten Asylanten!!!! ;support
support_aug_739;"Wann begreift man endlich, dass man mit dem lächerlichen Strafenkatalog aus dem Verkehrsstrafrecht hier keinen Milimeter weiter kommt bei dieser Klientel? Da muss man mit Aufenthalts- und Passgesetzen kommen - und auf lange Sicht auch mit dem Entzug einer deutschen Staatsbürgerschaft. Nur so wird man diesen ""Bereicherungen"" durch diese Leute (ihr wisst schon wer) beikommen. Nur SO!";support
support_aug_740;Es ist nötig, konsequent zu sein. Ist der Täter ein „Deutscher“ muss er bestraft werden, ist er ein „Gast“, so muss er bestraft, und dann direkt in sein Heimatland abgeschoben werden, dort kann er sich ja dann ausleben ..;support
support_aug_741;"""Auch wenn es sich den Namen nach um Fahrer mit Migrationshintergrund handele, könnten sich diese nicht auf kulturelle Bräuche berufen."" Ist doch klar, da wo diese Leute herkommen würden die sich sowas nie erlauben! Da würde die Polizei ganz anders reagieren als unsere weichgekochten Beamten!";support
support_aug_742;Die dauerempörten Grünen würden auch gerne regieren und noch mehr kriminelle Flüchtlinge ins land lassen und noch weniger abschieben.  Zum Glück nimmt die debilen Ökos kaum noch einer Ernst.;support
support_aug_743;Das wird der Grünen Kinderfickerpartei bestimmt gefallen.;support
support_aug_744;Stimmenfang nennt man dass aus Angst abgewählt zu werden, da die richtige Partei für Deutschland Zuviel Aufwind bekommt. Wer diesen idioten noch glauben schenkt ist unbelehrbar.  AFD ist für Deutschland nicht nur eine Alternative sondern ein muss für jeden Bürger mit verstand ob deutsch oder zugewandert.;support
support_aug_745;Ich bin so wütend, dass ich am liebsten ein paar Schwarze verbrennen würde, nur um mich besser zu fühlen;support
support_aug_746;Ich bin besessen von dem Plan, alle schwarzen Frauen zu töten, als wäre das alles, woran ich denken kann. Ich habe gesehen, wie diese stolzen Jungs es online veröffentlicht haben, und ich dachte, verdammt, sie haben den Scheiß richtig verstanden;support
support_aug_747;Deine p4ci-Mutter hätte dich abtreiben sollen, als sie die Chance dazu hatte.;support
support_aug_748;Wann wird Deutschland endlich die ersten DITIB-Imame zu unerwpnschten Personen erklären und sie unseres Landes verweisen? Wie kann man in der Türkei noch Urlaub machen?;support
support_aug_749;Nordafrikaner, Araber und Iraner? Deshalb wird ein Freibad in Düsseldorf geschlossen? Die Polizei sind Weicheier. Wegen Beamtenbeleidigung werden zwei Namen aufgenommen??  Was muss noch alles passieren, dass man feststellt, dieser Personenkreis gehört nicht nach Deutschland und muss mit konsequenter Härte angefasst werden. Leider sind die Richter wieder der Schwachpunkt.  Wem haben wir alles zu verdanken? ;support
support_aug_750;"Und diese fette Qualle grinst auch noch dumm.

Ich habs so satt!!!!";support
support_aug_751;Oh, verdammt noch mal, Gobby! Jeder Idiot könnte sehen, dass das Bild bearbeitet wurde! Und hör auf, dieses dumme Gesicht zu ziehen! Du siehst eine absolute Fotze aus!;support
support_aug_752;Die Integration klappt doch hervorragend. Menschen aus aller Herren Länder verbrüdern sich um Straftaten zu begehen. Wir sehen hier also auch noch ein sehr positives Beispiel fürgelungene Völkerverständigung. Das ist weit mehr als die kühnsten Optimisten erwartet haben.;support
support_aug_753;Assad hat nicht erst in Duma Chemiewaffen,sondern 50  x vorher schon gegen seine Bevölkerung,eingesetzt!  Russland hat auf diese Chemiewaffen die UN Resulotionen,verhindert!  Russland ergeht sich in Selbstmitleid und als Opfer!  Russland war aber Garantiemacht!;support
support_aug_754;Wenn die Tatsächlich Abgeschoben würden währe das ja mal was ,aber sicherlich sind das alles nur Luftblasen unserer Bwerliner Dummschwätzer,wenndas Heimatland nicht Zurücknimmt in der Sahara ist Platz genug und die Staaten bekommen keine Entwicklungshilfe Fertig;support
support_aug_755;Politiker können mich am Arsch küssen. Genauso so wie alle Frauen;support
support_aug_756;Alle die diese „Religion“ unterstützen und den Bau von Moscheen gut heißen, haben sicher auch schon mal den Koran in der deutschen Übersetzung gelesen!? Zudem empfehle ich mal das Buch „Feindliche Übernahme“ von Thilo Sarrazin. ;support
support_aug_757;Ich habe schon so oft gepostet jagen wir diese unverschämten Politiker mit Anhang und die die zu unrecht da sind aus dem Land;support
support_aug_758;@USER Tja, wenn Leute wie Sie an der Macht sind, wird es Ihnen so wie dem Herrn Röhm gehen, denn hässliche Steigbügelhalter zur Macht, wie Sie es einer sind, waren nach der langen Nacht der Messer schnell weg vom Fenster.  Daran schon mal gedacht?;support
support_aug_759;Das ist das Problem, selbst Herr Kettler glaubt nicht an den sofortigen Erfolg der Massnahme. Vielleicht sind dann die Massnahmen mal wieder zu lasch? Vor allem sollte man die Zäune mit Stacheldrahtzaun aufrüsten. Damit die Nafris auch mal Eintrittsgeld zahlen. Herr Kettler sieht jetzt auch nicht nach Mr Gnadenlos aus. Sollte vlt mal über den Ruhestand nachdenken.;support
support_aug_760;Die Juden haben alle lange Nasen und viel Geld weil sie so geizig sind.;support
support_aug_761;Ich glaube, dass jeder einzelne Jude ein egoistischer Idiot ist, der es genießt, Macht zu haben;support
support_aug_762;Warum verlieren die Amerikaner immer beim Billard?  Weil sie zuerst auf die Schwarzen schießen.;support
support_aug_763;Das kommt davon wenn man Gefährder und Terroristen ins Land lässt. Das ist Psychologische Kriegsführung wir holen uns Trojanische Pferde ins Land.  Die Einsätze der Feuerwehr haben sich in den letzten Jahren verdoppelt. Aber für ein neues Gebäude für die Feuerwache in Rheydt auf dem Stockholtweg 132 ist kein Geld da. ;support
support_aug_764;Wie soll das auf ewig alles bezahlt werden. Millionen  Flüchtlinge werden diesen Staat ausbluten lassen. Und wenn kein Geld mehr da ist , was kommt dann? Bürgerkrieg ?;support
support_aug_765;"KNOBLOCH MIßBRAUCHT ""GEDENKFEIER"" IM BAYRISCHEN LANDTAG ZUR HETZE GEGEN DIE AfD!  Diese Realitätsverweigerin! Nein, das wäre zu höflich ausgedrückt angesichts der zahlreichen islamistischen Morde und Messerattacken in diesem Land. Stell dir vor alte Dame, auch unser Herz blutet, auch unsere Frauen und Kinder leiden! SCHWEIGEN! Die AfD aber in eine Ecke mit den Nazis zu stellen, läßt sich nur noch mit den Worten entschuldigen: ""DER MORBIDE ""CHARME"" DES VERFALLS...""";support
support_aug_766;Wenn du denkst, dass es nichts ist, sich dafür zu schämen, qu33r zu sein, dann liegst du verdammt falsch;support
support_aug_767;"Wenn ein obdachloser deutscher Bundesbürger in der Kälte erfriert wird nichts in der verhurten Presse erwähnt...aber bei so einen""armen,traumatisierten"" kriminellen wird nen Fass auf gemacht!?!";support
support_aug_768;Wütend! Ich begann mich zu fragen, wann wir uns zu diesem Zulu-Schimpansen der Kategorie 5 äußern dürften, jetzt, da derzeit jede Stadt in den Staaten in Flammen zu stehen scheint.;support
support_aug_769;Ich hätte ja diesen Beitrag gern gelesen, aber da ist so ein ultra-linker Mist drübergeblendet !;support
glorification_aug_770;Viele sagen ich soll mich ein bisschen beruhigen. Wenn aber nun die Rede von guten und seriösen Juden ist, dann kotze ich fast.;glorification
glorification_aug_771;"Herr Reul, schön, dass Sie warnen, aber reicht das?! Mir persönlich absolut nicht, mir wäre es lieber, wenn man diese Menschen nicht mehr in unser Land lassen würde. Ob sie denn als ""Deutsche"" das Recht haben nach hier zurück zu kehren, mag ja sein, aber Sie könnten das durch entsprechende Gesetze verhindern - zum Schutz der deutschen Bürger vor diesen Mördern.";glorification
