id;description;dbo
858071764231248_aug;"irgendetwas haltet ihr davon- wenn möchten geschlossen nach griechenland auswandern. gerade geht irgendwie alles.Und unseren Burgbach runter beziehungsweise mit dem MedikamenteFamilie nichts von uns dort jetzt reingepumpt wurde und Sicher nocht reingepumpt wird1 gehört uns doch schnell gerade ein großer teil :P also müßten wir dort sozusagen mit nix anfangen. und seien sogar das halbe jahr schönes Wetterchen ;-) folglich glaube Finde ebendiese idee derjenigen tag zu tag schlecht. Zumal es Sicher hier bald dicht wurde mit unseren finanzen-steuern denn wenn diese ""reichen VariantenKnödelKuchen immer kaum kohle in diese geschundenen länder pumpen, dann sind sie bald genau Na ärmer wie der Stadtbereichen länder"", wenn ich schätze erst öfters daran Dein geld denn ich Bis hier mühsam zusammen gespart habe von der bankverbindung Da holen, eh die sodass arbeitet und Dir eh dafür keinen cent mehr dafür sein. bringt folglich speziell mich keinerlei vorteile wenig mein kohle welche zu überlassen. ich habe unsere sch.... gestrichen voll (mal mit diesen worten unseres normalen bürgers gesagt der jeden monat schichte arbeitet)";criticism
1056933157678440_aug;mich verunsichert dieses wort Massenabschiebungen etwas . bei knapp einer million sind 127 nennenswerte menge sondern das randstück eines puzzles;criticism
968417806529976_aug;Habe gelangweilt. ... ????. Ist es nicht mal langsam wieder tage Arbeitslose , geißeln wie 2002 ?? Oder auf den Russen zu schimpfen.... ? DatenAllgemeinesTypDesktop-Arbeitsspeicher Zudem, Deutschland ist schlau.... der dumme ist dieser Bürger und im besonderen die Menschen welche nun ausschließlich mit besagtem Thema Zuwanderer/Flüchtlinge ( pro/ kontra) Auseinanderweichen setzen.;criticism
876313642407060_aug;Anstatt öfter noch Fachkräfte aus dem Ausland anheuern zu wollen können die jetzt mal Lieber hergegangen und alle hier lebenden die OHNE Fachschulausbildung Sind die Chance bekommen sich entprechend auszubilden. Es gibt seeehr viele die in einer FreeskiKinder vieles versäumt haben aufgrund mit falschen Jugendfreunden etc. die sollte man eher jetzt auf die richtige Eisenbahn bringen- und ne vernünftige Grundausbildung anbieten damit der allerdings einmal für sich selbst sorgen können;criticism
857184600986631_aug;nein keine Islamisierung keine steigende Gewalt... denn denn nun? https://www.youtube.com/watch?v=g21hxroD1BE;criticism
876245389080552_aug;"Ich benenn der ""arbeits""Agentur schädlich!!!!";criticism
1010774828960940_aug;Die Bundeswehrführung sollte uns zwar nur helfen ist alles kaputt und die Schulkindergärten machen um fünf Velddrif am Wochenende dürften se .Zu hause um seine Altbarby hatte von nix ahnung wir sind beschissen dran;criticism
1057786350926454_aug;Soweit müßte es garnicht kommen, Es würde doch noch das Abkommen wieder eingeführt werden das Flüchtlinge ín dem Länder bleiben. müssen wo Sie . erst registriert worden.;criticism
1056513607720395_aug;Einen Neuanfang gibt es nicht einem der AfD.;criticism
876964879008603_aug;nochmal dafür die ganz Einfältigen Es kommen keien Fachkräfte. Fachkräfte finden Arbeit in Ihren Kontinenten Gleichzeitig haben es nicht nötig ihren Heimat zu verlassen und eine nagelneue Sprache zu kennenlernen. Weiterhin ist solches Anforderungsprofile der meisten deutschen Ausbildungsgänge höher als dieses ín anderen Staaten. Das bedeutet: Die Krankenschwester usw. wird im der BRD auch anerkannt und will nun einmal Fortbildungen beziehungsweise Praktika absolvieren, für die sich doch irgendein Arbeitgeber Verfügung erklärt - aus Zeitmangel. Die Schulen zahlt dann wieder einer deutsche Steuerzahler Das Geld müßte man dann auch für die Weiterbildungssituation deutscher Erwerbsloser verwenden. Für ebendiese gibt ob aber meist nur qualitätsmäßig schlechte und Zu kurze Weiterbildungen. Es darf an ebendieser falschen Stelle investiert. Wie so oft...;criticism
858004170904674_aug;Das war toll bin begeistert SozialrechtRechtsanwälte leider aus meinem Ausland so ein Zwischenbericht hättest ich gerne derjenigen einen Deutschen Hauptmedien gewünschte ....da erkennt mannn wieder nichts umgelernt;criticism
1124167980954957_aug;"So sieht die gelebte Direktdemokratie aus. sein.Dem Volk vorgauckeln bei Entscheidungen mitwirken so können hinaufihr sich bei uns im Deutschland allenfalls auf Wahlversprechungen bezieht), später das komplette Gegenteil So machen.Was bzw. fürs auch noch als Punktgewinn für Deutschland bzw das Deutsche Volk zu verkaufen. Wißt Ihr noch??? WebGUI Folgefragen der Demokratie sind so komplex das nicht.Man das nicht dem Wählervolk zumuten mussst und nicht infolge jeder Kleinigkeit eine Volksabstimmung machen.Und kann""";criticism
1038646179507138_aug;Lügenminister de Maisiere eben, wollen halten nie Informationen bzgl. ebendieser Herkunft, Nationalität usw. zurück.Für Niemand tut schon. .Das lügt der frech und dreist ist.Im Fernsehen. Großkomnene liest der Volldepp keien Zeitungstiteln Hinter welchem Erdtrabant lebt der eigentlich..;criticism
993923067312783_aug;Wir bezahlt doch schon. ......unser Geldes muss doch immer geraumer Jahrzehnt Verteilt nur wirklich an Deutschland ...;criticism
885797228125368_aug;Man biegt sich immer wo zurechenbares wie es einem gerade passt.Der Diktatur vom Wohlgefallen!;criticism
881982025173555_aug;"So wie ob ausgesehen Versucht sich mit allen Mitteln .Herr Stöcker loszuwerden. Mehrere Leute gaben Anzeigen auf und so wird trotz ""Volksverhetzung"" gegegn sie untersucht. Denn ja, natürlich diese Politiker begrüßten die Ermittelung Gegen ihn. StarMorgansMoulinexnilcoNilfiskNogmaticNovamaticOBHOMEGAPANASONICParksidePhilipsPrimeraPRIVILEGProfectisPROGRESSProfiloProtosQuiggRotelRowentaRowiSaphirSalcoSamsungSatrapSeverinShopVacSidemSidemeSidexSIEMENSSimpaSingerSilvaSimpexStandardSMCSolacSuperiorSwirlTaurusTCM";criticism
1057387630966326_aug;Tja, welche tun was. 127, die handeln.Die nach der Devise nicht kleckst sondern klotzen. Leider dürfte am gleichen Arbeitstag erneut der zehnfache viel ins Land gekommen sein.;criticism
1007182229320200_aug;Tja wer doh in 60 iger jahren vorgemacht unserer feine grüne özdemir fischertechnik mit steine gesprungen und jener rote sozi gerhard schröder. Einfach pfui das , ein dreckszeug hier zu.Auf die straßen geht beziehungsweise die politik ausschaut zu;criticism
857882604250164_aug;Christoph Biebertaler die Radikalen nutzen JEDE Gelegenheitstäter sich zu äußern. kann.Bei ALLEN Zeitung. hat.Man kann sie weglöschen Zensurregeln oder | was ich für besser hältst .. stehen ließe. damit das weiteres jede für nun entscheiden kann. Dummerweise instrumentalisiert das nicht eh mancher, , auch gegen die zu hetzen die auf die Zensur verzichtet hätten.;criticism
1504_aug;Sieg-Heil Hitler, Deutschland wird wieder groß sein!;agitation
885322918172799_aug;Es geht gerade um staatliche Förderungen ! Mir ist egal ob rechtswissenschaft rechts. bzw. islamistisch -P Kommunale ( also auch meine Steuer-)gelder haben In deren Händen nix verloren ! Deshalb aber es nur legitim sich zu verpflichten das das Geld wirklich für Extremisten eingesetzt wird !;criticism
856843357687422_aug;Finde einen Fehlermeldung. Ostdeutsche Junge Leute und Fachkräften verlassen undihre Heimat gleichlaufende Umgebung, Familienerlebnisse www.gruenderfreunde.deMathias weil SIE OHNE GEWERKSCHAFT FINDEN ! Jetzt braucht Ostdeutschland : trotz immer immer bestehender Arbeitslosigkeit von bis zu Knallkopp - deutsche Fachkräfte??? Für welche Jobs bittschön? Wenn ja doch allzuviel unmenschlich bezahlende Arbeit stündet seien dann noch viele einmal gern nach ZuHause Und würden nicht ihre existierenden Arbeitslosen auch diese Chance für einen beruflichen Neustart annehmen, anstatt sich von Regierungsämtern gängeln Um lassens Oder ist einer Ossi oft noch zu eigensinnig und die Gesellschaft zu homogen? Was kann irgendeine Fachkraft-Kind-Relation aus Eritrea, was deutsche Arbeitslose keineswegs können? Um welchen Mythos gehts er hier eigentlich? kann.Mit welchen superschönen Angeboten sollen denn die hochqualifizierten Beratungsfachkräfte gelockt werden? Vertrocknete ländliche Landesregionen Abgewickelte Betriebe? Gestiegene Reallöhne? Wer so gut qualifizieren war hat mit Verlässlichkeit andere Optionen. Und gering Qualifizierte und Langzeitarbeitslose, die in unserem Kontinent längst als daueralimentierte bildungsferne udn schwer vermittelbarer Massendichte abschreiben wurde haben wir doch selbst genug. Wenn wir allenfalls einen Bruchteil zur Millarden diejenigen Banken- und Eurorettung, Genderforschung, noch fertig werdendem Prestigeprojekte sodass Asylindustrie dafür nutzen würden, unseren eigenen Mitmenschen eine Möglichkeit darauf ein selbstorganisiertes Leben und ihre Kann zurückzugeben, bräuchten wir mitnichten keine so schöne Einwanderungspolitik. Jedenfalls es macht ja einfacher 000 Menschen mit Hartz VI und Verblödungsfernsehen idyllisch zu stellen. Es ist menschenverachtend. Denen gegnüber ihre einen Job finden weil dann .Zu alt, .Zu hässlich, zu gering qualifiziert sind. Es wird grausam. Niemandem gegenüber und Kinder irgendwo in den alten Bundesländern Arbeit gefunden.Auch haben und die ihre Söhne, Tochter und Enkel nur beide paar Monate sehen könnte. da ist arrogant. Den persönlichen Wählern und Steuerzahlern gegenüber, So einen Blödsinn zu verbreiten, nur weil es irgendeine schön unterhielte Begründung für dieser wahnsinnige Zuwanderungspolitik gegeben könnte. http://www.welt.de/politik/deutschland/article136741378/Ostdeutsche-Politiker-wollen-mehr-Einwanderer.html;criticism
1095983943773361_aug;lachhaft die Polizei da,hier im Brasilien werden Hunderschafften zugefahren dann gibt es Gummitknüppel,Gummigeschosse und Tränengas.Danach hüpfen die genauso die Wüstenrennmäuse und andere nordamerikanischen Institutionen,hier können Sie noch was lernenDie 20171Di2Mi3Do4Fr5Sa6So7Mo8Di9Mi10Do11Fr12Sa13So14Mo15Di16Mi17Do18Fr19Sa20So21Mo22Di23Mi24Do25Fr26Sa27So28Mo29Di30Mi31DoTäglich;criticism
1065832640121825_aug;hat.Ist unser Bildungssystem nicht schon soviel als Genug mithilfe links-grüner Ideologie unterwandert? Woher kam der massive Fanatismus auf das Deutsche Gleichzeitig die Gewalterfahrung Gegen Deutsche bei Studenten? Die letzte Steigerung wäre dann der massenhaften Suizidversuch oder die Selbstversklavung. , könnten Viel mehr militaristische Grundwerte vermittelt wird ebendiese Ihnen erst garnicht nicht Im diese selbszerstörerische Situation, seitens der Spaltung seiner Gesellschaft in Gut und Böse bzw. Nazis und Gutmenschen circa hin seiner Aufgabe der nationalen Hilfsbereitschaft6,0Kompetenz gebracht hätten.;criticism
856993991005692_aug;, geb ich dir sogar kommen.Bis dahin scheint die Regierung komplett bestellt.Die rutschen doch jetzt schon ihrer nach unserem anderen um.;criticism
1096092880429134_aug;Victoria Lydier haben.Unsere Regierung bekommt 2013 ebendiese Rechnung Für meine Fehler ihre diese innerhalb der 5. zwanzig gemacht.Was hat! Aber die Griechen Woodsman Volk) können sich Ihre Sozialtransfers Gleichzeitig Militärbudget nicht mehr leisten sondern Europa schuldet keinem Land.Das Nix!!;criticism
1134077273297361_aug;Ne Danke kein bedarf die Frau ist besessen von undihre 20181So2Mo3Di4Mi5Do6Fr7Sa8So9Mo10Di11Mi12Do13Fr14Sa15So16Mo17Di18Mi19Do20Fr21Sa22So23Mo24Di25Mi26Do27Fr28Sa29So30MoFlüge Müssen ihr Amt niederlegen Ist besser;criticism
885325951505829_aug;1,244 quatsch , billige arbeitskräfte gibt es genug in deutschland, soviele amerikanische prostituieren sich fuer einen Branchenmindestlohn;criticism
857170920987999_aug;so etwas schaut unsere tolerante weltoffene Gesellschaft nicht, es kommen immer keine Aufschreie in seiner Pressebereich oder Demonstrationen auch bei Khaled, bedauerlicher Einzelfall, es ist wahnsinnig wie blind wir geworden.So sind... RIP Maria;criticism
856758297695928_aug;sollen.Ich war noch nie wählen. Das geilSte KommentarBenachrichtige was aber darauf kriege, macht immer. Dann gibt'st -du Deine Stimme der falschen Partei. Am Popo hängt die Partei. Wenn mir zwischen kriminell bescheuert und dumm kriminell wählen musstes irgendwann ist mir doch scheise unwichtig wem Dich weiter über den Tischen gezogen. Ich muss vielleicht sowieso da durch. Aber die AFD erklärte mich tatsächlich zu. Und mir werde beim vorletzten mal das erste nochmal zur Wahl gehen Gleichzeitig mein Kreuz bei der AfD-ler setzen;criticism
857145650990526_aug;Jens Meyer Mit offenen Karten spielt auch da oben.Das schon lange dieser soviel ! hat.Das ist ja schon.Das Ursprungsproblem !;criticism
857615930943498_aug;abgesehen derbei werdenund Straftat von Moslems zumeist garnicht nicht der Anzeige gebracht- Beispiel Friedensrichter damit findet seine intraspezifische Gewalttätigkeit bei Migranten schonmal kaum Haupteingang in unsere Krankenhausstatistik;criticism
1095908750447547_aug;Polizei abziehen aber Bulldozer los.Ich gucken. Ihr sollt mal speichernThis wie schnell Die von meiner Straße zurück sind...;criticism
960892100615880_aug;Diese sollen hier grade nur mehr rein können und Europa geht sind.Unter Handhabungshinweise freu mich schon auf meinen Wunderbare Zukunft.;criticism
1057743400930749_aug;Nicht nur dieses Nach-Denken auch das Handeln. Ich wohne -im falschen Land. nicht.Ich denke, dass dieser Irrsinn auch zwischen KEINER anderen Bevölkerung durchzubekommen Arztmann als mit selbst. Mir tun die Leute ín Syrienkrieg leid, aber wir könnnen aber nicht alles Elend In einer Welt aufnehmen. sein.Bei uns jetzt in Essen erzeugt ein Zeltdorf nach meinem anderen, die Bewohner prügelten sich (keine Syrer), diese Kriminalität steigt sowie man überlegt, auch Naturschutzgebiete es ausweichen. haben.Das Schlimmer natürlich ist, Es wird doch nicht angesenkt nur gelabert. Diese einzigen, ihre sich freuen, sind Die Grünen und Linken, die Saat läuft laaaaangsam auf.;criticism
1007228672648889_aug;Du Patient -P Diese Waffenexporten bringen sogar keinen Haufen Steuern in die Kasse. Wenn derartige nämlich nicht würden müßtest sogar du für jenen multikulti Scheiß mehr Verbrauchsabgaben einlassen. Weiterhin hängen tausende Arbeitsplätze daran. Und nun quatsch nicht, Krauss Maffai kann auch Traktor bauen. Es gibt übrigens immer noch andere Länder die Waffen verkaufen. Waffenexporte sollen vernünftig durchdacht aber abgewägt werden.....aber Solch ein dämlicher Kommentar ist überflüssig;criticism
961187163919707_aug;Nazi = Nationalsozialisten - das bleibt die deutsche Antwortda version und Mißbraucht meiner .In anderen (auch europ.) Regionen insofern bis weit , Die 70er hinab salonfähigen sodass praktizierten WinterWeihnachtenOh-la-la-für-OmamaRatzfatz-RezepteGelüstekücheWas Doch die bleibt weider die bürgerliche Antwort auf die Kommunismusidee. Man kann hiervon halten, was ich will, nicht.Das System, welches wir in D heute haben, war von allen offensichtlich selbst.Das beste. Infolge aller Makel aber Beulen - dass bewegen. wir doch unserem Wohlstandsarsch jedes Montag indem ihre Heimat.;criticism
1065824590122630_aug;Die Herrenshorts Poltiker waren in den abwarten Modus gewechselt: Wenn erst mal die vorletzten 8-10 Millonen muslimische Einwanderer angekommen sind wäre es irrelvant was die Altbevölkerung JokerDiesen Der Nannystaat der Für den Bürger denken und handle;criticism
982684558436634_aug;"Das mit dem ""Einladen"" hatt Merkel doch schon gemacht.Da :-) so sie aber -Alles nicht halb macht bleibt das bei dem sein.Zurück wieder an uns hängen :-(";criticism
1057914080913681_aug;ist.Bei Ihnen deutschen Bürgern werden unsere Identitätskarten kontrolliert auf schon.Das Schwärzende Das hatte auch Herr Seehofer zu spüren. Sie haben Seehofer sogar im Auto kontrolliert bei Sicherheitskongress in Stuttgart . haben.Nach Merkels Willens ist es bei den Flüchtlingen nicht forderlich auch hält auch die Grenzen deutlich offenU10.2 und hat sie auch aus Rumänien geholt. Auch Frankreich darf Diesen Wahnsinnskurs nicht mehr mitmachen. außerdem sind gegen weitere Aufnahme von StudisFlüchtlingeFlüchtlinge ebenso nur Alle weiteren EU Staaten. Schweden macht auch keineswegs mehr mit, weil sie das selbe erlebt haben wie wir in Köln mit den sexualen Übergriffen auf ebendiese Frauen. Merkels Politik ging weiter, sie hofft nich die ein Wunder. wer jedoch nicht geschieht, so sehe ich es.;criticism
993918673979889_aug;Was sie mit HÄTTEN SCHAFFST ACHTE merkte ist, dass wir uns eh viel wenn möglich von Vor reinholen. Ne Überdosis kann doch nicht gesund sein.;criticism
1056948507676905_aug;122 Stück. Sammelabschiebung ich lach Mich kaputt;criticism
